date,tmean_c,prcp_mm,srad_wm2,swe_mm,swe_b1_mm,swe_b2_mm,swe_b3_mm
2020-03-10,1.7985914267797933,0.7447278086113407,319.8115610041252,160.85503928687208,80.94451966251508,121.50485589197044,277.65032434227237
2020-03-11,1.982378518676633,1.6981038667424042,380.2524597285531,159.80989259371063,79.81837151799783,120.42118265923527,276.7222105582926
2020-03-12,2.642213524720471,0.16062127803044873,407.2151722152621,158.3749984636598,78.3030556528184,118.86132426063824,275.4899707155598
2020-03-13,0.4327997822577919,2.224955661562019,318.45027969930544,157.52423981005117,77.34965724493033,118.06868983804775,274.6808798414602
2020-03-14,2.7812697849137553,0.13171741052341038,370.34434858584666,155.71168475748857,75.35139919963231,116.24856157161284,273.056117796267
2020-03-15,4.792364674395661,0.0,440.8379540930477,153.51376580272338,72.86911948260502,113.94934964788271,271.2351930877412
2020-03-16,4.341868916887676,0.0,509.62007737975256,152.0860338404796,71.22316754334345,112.44596435902697,270.09469519667846
2020-03-17,4.849913626795522,0.016833475070529787,497.01917919307044,150.36818757706905,69.42213558989108,110.77525828283825,268.41058654193694
2020-03-18,3.1490147907118087,1.6661489760786539,397.5251095443985,148.83096185584392,67.71331045325488,109.13111219612928,267.1465205770015
2020-03-19,-0.7510054936324775,7.724489109367279,237.09024894432196,148.15484287518746,66.55097182456451,108.1236601031897,267.2726836671081
2020-03-20,-0.6162899487626553,2.5930410347677473,352.7852317294717,148.1458271071715,66.05558987470553,107.77031932027751,268.07904596778104
2020-03-21,0.502074028398546,3.3061312279656185,407.8032912542332,148.82728530520856,65.58046925332869,107.92028827669793,270.41300083742385
2020-03-22,0.8560769748556869,3.3789867427442575,370.7204071130405,148.45324473255954,64.53063593249205,106.82787414702707,271.41114519091786
2020-03-23,1.099734869572244,2.178678869291109,438.36842546551543,148.67996212720945,63.50014824499133,106.20547872932995,273.704717791761
2020-03-24,2.7436675122088894,1.5251976138381127,413.1752564619111,147.05532741594757,61.78888282735048,104.49742799184953,272.2473374474873
2020-03-25,2.2359627057995857,0.2649046069682154,393.1908838548241,145.39388391043926,60.045020496295095,102.82818966134533,270.6736610231909
2020-03-26,1.2748557806108218,0.7257881607307963,486.76205190868967,144.76323190361802,59.311574770397236,102.15243619424662,270.1877489717199
2020-03-27,-2.844684433205559,1.997535007219641,387.7370462661783,146.12011825041273,59.13990532326264,103.17035054152906,273.3662179960595
